question_id,question_number,question_text,question_file
0625_s15_qp_11_40,40,"
C146 is a nuclide of carbon.  What is the composition of one nucleus of this nuclide?   neutrons protons 
A   6    B   6 1 C   8    D 14       1 © UCLES 2015 0625/11/M/J/15  BLANK PAGE    
Permission to reproduce items where third-par ty owned material protected by copyright is  included has been sought and cleared w here possible. Every reasonable effort has been made by the publisher (UCLES) to trace copyright holder s, but if any items requiring clearance have unwittingly been included, the publisher will be pleased to make amends at the earliest possible opportunity.  To avoid the issue of disclosure of answer-related information to candidates, all copyright acknowledgements are reproduced onl ine in the Cambridge International Examinations Copyright Acknowledgements Booklet. This is produced for each series of examinations and is freely a vailable to download at www.cie.org.uk after the live examination series.  Cambridge International Examinations is part of the Cambridge Asse ssment Group. Cambridge Assessment is the brand name of Unive rsity of Cambridge Local Examinations Syndicate (UCLES), which is itself a department of the University of Cambridge.  
© UCLES 2015 0625/11/M/J/15  BLANK PAGE ",0625_s15_qp_11
0625_s15_qp_12_01,1,"The diagram shows four identical spheres placed between two wooden blocks on a ruler.  
cmwooden blocksphere
0 5 10 15  What is the diameter of one sphere? A 1.0
 cm B 2.0  cm C 3.0  cm D 4.0  cm ",0625_s15_qp_12
0625_s15_qp_12_02,2,What does the area under a speed-time graph represent? A acceleration B average speed C deceleration D distance travelled ,0625_s15_qp_12
0625_s15_qp_12_03,3,"A car travels 100
 km. The journey takes two hours. The highest speed of the car is 80  km  / h, and the lowest speed is 40
 km  / h.  What is the average speed for the journey? A 40
 km  / h B 50  km  / h C 60  km  / h D 120  km  / h ",0625_s15_qp_12
0625_s15_qp_12_04,4,"The diagram shows a uniform beam being used as a balance. The beam is pivoted at its centre.  A 1.0
 N weight is attached to one end of the beam. An empty pan weighing 0.2  N is attached to the other end of the beam.  
1.0  Nbeampan (0.2
 N)pivot
  How many 0.1
 N weights must be placed on the pan in order to balance the beam? A 5 B 8 C 10 D 12     © UCLES 2015 0625/12/M/J/15 [Turn over",0625_s15_qp_12
0625_s15_qp_12_05,5,"A metal block has the dimensions shown. Its mass is 1000  g.  
2 cm10 cm5 cm
  What is the density of the metal? A 
××2  100010  5g / cm3 B 
××100010",0625_s15_qp_12
0625_s15_qp_12_06,6,"The diagrams show four identical objects. Each object is acted on by only the three forces shown.  Which object accelerates to the right, with the smallest acceleration?  
A10
 N20 N30
 NB10
 N20
 N30 N
C10
 N30
 N20 ND10
 N20
 N30
 N     © UCLES 2015 0625/12/M/J/15",0625_s15_qp_12
0625_s15_qp_12_07,7,"Different weights are hung from a spring. The diagram shows the original length of the spring, and the lengths when different weights are added.  
20  N
W15  cm25
 cm35
 cm
  The extension of the spring is directly proportional to the weight hung from it.  What is the weight of W? A 30
 N B 35  N C 40  N D 45  N ",0625_s15_qp_12
0625_s15_qp_12_08,8,Which source of energy involves the splitting of heavy atoms? A chemical energy B geothermal energy C hydroelectric energy D nuclear energy     © UCLES 2015 0625/12/M/J/15 [Turn over,0625_s15_qp_12
0625_s15_qp_12_09,9,"A cyclist travels down a hill from rest at point X, without pedalling.  The cyclist applies his brakes and the cycle stops at point Y.  
XY hill
  Which energy changes have taken place between X and Y? A gravitational potential → kinetic → thermal (heat) B gravitational potential → thermal (heat) → kinetic C kinetic → gravitational potential → thermal (heat) D kinetic → thermal (heat) → gravitational potential ",0625_s15_qp_12
0625_s15_qp_12_10,10,"The diagram shows a stone suspended under the surface of a liquid from a string. The stone experiences a pressure caused by the liquid.  
liquidstring
stone
  What would increase the pressure on the stone? A decreasing the surface area of the stone  B increasing the mass of the stone C lowering the stone deeper into the liquid D using a liquid with a lower density     © UCLES 2015 0625/12/M/J/15",0625_s15_qp_12
0625_s15_qp_12_11,11,"The diagram shows a simple mercury barometer, used to measure atmospheric pressure.  
mercuryP L
  Atmospheric pressure decreases.  Which row states what happens to the pressure at point P and what happens to the level L?   pressure at P level L 
A decreases falls 
B decreases rises 
C stays the same falls 
D stays the same rises 
",0625_s15_qp_12
0625_s15_qp_12_12,12,"Puddles of rain water remain after a storm. The water in the puddles gradually evaporates.  How does the evaporation affect the temperature of the water remaining in the puddle, and how does it affect the average speed of the remaining water molecules in the puddle?   temperature of water in puddle average speed of water molecules in puddle 
A decreases decreases 
B decreases increases 
C increases decreases 
D increases increases 
    © UCLES 2015 0625/12/M/J/15 [Turn over",0625_s15_qp_12
0625_s15_qp_12_13,13,"The diagram represents moving gas molecules in a sealed container of fixed volume.  
container
gasmolecule
  The temperature of the gas is now increased.  What happens to the pressure of the gas, and w hat happens to the speed of the gas molecules?   pressure of gas speed of molecules 
A increases increases 
B increases unchanged 
C unchanged increases 
D unchanged unchanged 
",0625_s15_qp_12
0625_s15_qp_12_14,14,"The thermometer in the diagram has no scale.  
bulb stem
  Where must the bulb be placed so that 0
 °C can be marked on the stem? A in a freezer B in pure boiling water C in pure cold water D in pure melting ice     © UCLES 2015 0625/12/M/J/15",0625_s15_qp_12
0625_s15_qp_12_15,15,"Two metal blocks X and Y are at room temperature. Each block is heated so that its temperature rises by 10
 °C.  The blocks are now allowed to cool back to room temperature.  Block Y has a greater thermal capacity than block X.  Which block needs more thermal (heat) energy to heat it up by 10
 °C and which block loses more thermal (heat) energy as it cools back to room temperature?   more energy 
heating cooling 
A X X 
B X Y 
C Y X 
D Y Y 
",0625_s15_qp_12
0625_s15_qp_12_16,16,"The diagram shows a vacuum flask used to keep liquid hot.  
vacuumhot liquid
  How does thermal energy pass through the vacuum? A conduction only B convection only C radiation D conduction and convection     © UCLES 2015 0625/12/M/J/15 [Turn over",0625_s15_qp_12
0625_s15_qp_12_17,17,"A cupboard is placed in front of a heater. Air can move through a gap under the cupboard.  
wall
floor
heater cupboardair moves through gap
  Which row describes the temperature, and the direction of movement, of the air in the gap?   air temperature air direction 
A cool away from the heater 
B cool towards the heater 
C warm away from the heater 
D warm towards the heater 
    © UCLES 2015 0625/12/M/J/15",0625_s15_qp_12
0625_s15_qp_12_18,18,"The diagrams show two water waves P and Q that are travelling at the same speed on the surface of a pond. The diagrams are to the same scale.  
P
Q
  Which wave has the greater amplitude and which wave has the greater frequency?   greater amplitude greater frequency 
A P P 
B P Q 
C Q P 
D Q Q 
",0625_s15_qp_12
0625_s15_qp_12_19,19,"The diagrams represent water waves in a tank.  Which diagram represents a wave that changes speed?  
DdeeperwatershallowerwaterA
barrierB
barrierC
barrier
    1 © UCLES 2015 0625/12/M/J/15 [Turn over",0625_s15_qp_12
0625_s15_qp_12_20,20,"An object is placed in front of a thin converging lens.  The diagram shows the paths of two rays from the top of the object.  
objectconverging lens
  An image of the object is formed on a screen to the right of the lens.  How does this image compare with the object? A It is larger and inverted. B It is larger and the same way up. C It is smaller and inverted. D It is smaller and the same way up. ",0625_s15_qp_12
0625_s15_qp_12_21,21,"Radiation from the Sun is dispersed by a prism. The prism does not absorb any of the radiation. Four identical thermometers are placed, one at each of the labelled positions.  In which position does the thermometer show the greatest rise in temperature?  
A BCDred light violet light radiation from the Sun prism
    1 © UCLES 2015 0625/12/M/J/15",0625_s15_qp_12
0625_s15_qp_12_22,22,"A scientist tries to direct a ray of light in a glass block so that no light escapes from the top of the block.   However, some light does escape.  
X glass block ray of light top of block light escapingfrom top of block
  The scientist changes angle X and stops the light escaping from the top.   Which row in the table describes the change to  angle X and the name of the effect produced?   change to angle X name of effect produced 
A decrease total internal reflection 
B decrease total internal refraction 
C increase total internal reflection 
D increase total internal refraction 
",0625_s15_qp_12
0625_s15_qp_12_23,23,A quiet sound is produced by a loudspeaker. The loudness of the sound is increased.  Which property of the sound wave is increased? A amplitude B frequency C speed D wavelength    1 © UCLES 2015 0625/12/M/J/15 [Turn over,0625_s15_qp_12
0625_s15_qp_12_24,24,"A man holding a starting pistol stands 640  m away from a spectator.  
640  m
spectator 
  The spectator hears the sound of the starting pistol 2.0
 s after seeing the flash from the pistol.  Using this information, what is the speed of sound in air? A 160
 m  / s B 320  m  / s C 640  m  / s D 1280  m  / s ",0625_s15_qp_12
0625_s15_qp_12_25,25,"Which group contains only non-ferrous metals? A aluminium, brass, iron B brass, copper, lead C copper, iron, steel D copper, lead, steel ",0625_s15_qp_12
0625_s15_qp_12_26,26,"An electromagnet with a soft-iron core is connected to a battery and an open switch. The soft-iron core is just above some small soft-iron nails.  
electromagnetsoft-iron core
soft-iron nails
  The switch is now closed, left closed for a few seconds, and then opened.  What do the soft-iron nails do as the switch is clos ed, and what do they do when the switch is then opened?   as switch is closed as switch is opened 
A nails jump up nails fall down 
B nails jump up nails stay up 
C nails stay down nails jump up 
D nails stay down nails stay down 
  1 © UCLES 2015 0625/12/M/J/15",0625_s15_qp_12
0625_s15_qp_12_27,27,A student has wires of different lengths and different diameters. The wires are all made of the same metal.  The student measures the resistance of one wire.  Which wire has a greater resistance than the wire he has measured? A a shorter wire with a larger diameter B a shorter wire with the same diameter C a wire of the same length with a larger diameter D a wire of the same length with a smaller diameter ,0625_s15_qp_12
0625_s15_qp_12_28,28,"The circuit diagram shows a 4.0
 Ω resistor and an 8.0  Ω resistor connected to a 6.0  V battery.  
8.0  Ω4.0 Ω6.0 V
  What is the potential difference (p.d.) across the 4.0
 Ω resistor? A 0.5
 V B 2.0  V C 4.0  V D 6.0  V    1 © UCLES 2015 0625/12/M/J/15 [Turn over",0625_s15_qp_12
0625_s15_qp_12_29,29,"Diagram 1 shows two thin, uncharged strips of plastic.  Diagram 2 shows the same strips after they have been rubbed with a dry cloth.  
diagram 1 diagram 2stripsof plastic
  Which row describes the charge on the strips after rubbing, and the force between the strips after rubbing?   charge on strips force between strips 
A opposite attraction 
B opposite repulsion 
C the same attraction 
D the same repulsion 
   1 © UCLES 2015 0625/12/M/J/15",0625_s15_qp_12
